#,Date-Time (PDT),Ch: 1 - Temperature   (°C),Ch: 2 - RH   (%),Dew Point   (°C),Host Connected,End of File
3586,06/24/2023 10:14:22,26.82,61.011,18.69,,
3587,06/24/2023 10:24:22,26.94,60.742,18.74,,
3588,06/24/2023 10:34:22,27.04,60.498,18.76,,
3589,06/24/2023 10:44:22,27.14,60.254,18.79,,
3590,06/24/2023 10:54:22,27.23,60.059,18.83,,
3591,06/24/2023 11:04:22,25.62,61.304,17.64,,
3592,06/24/2023 11:14:22,26.04,65.356,19.06,,
3593,06/24/2023 11:24:22,26.23,64.551,19.04,,
3594,06/24/2023 11:34:22,26.43,64.014,19.10,,
3595,06/24/2023 11:44:22,26.57,63.623,19.13,,
3596,06/24/2023 11:54:22,26.72,63.257,19.18,,
3597,06/24/2023 12:04:22,26.84,62.866,19.19,,
3598,06/24/2023 12:14:22,26.96,62.500,19.21,,
3599,06/24/2023 12:24:22,27.06,62.183,19.22,,
3600,06/24/2023 12:34:22,27.16,61.841,19.23,,
3601,06/24/2023 12:44:22,27.26,61.865,19.33,,
3602,06/24/2023 12:54:22,25.57,65.015,18.53,,
3603,06/24/2023 13:04:22,26.08,66.577,19.40,,
3604,06/24/2023 13:14:22,26.28,65.845,19.41,,
3605,06/24/2023 13:24:22,26.45,65.283,19.43,,
3606,06/24/2023 13:34:22,26.62,64.819,19.48,,
3607,06/24/2023 13:44:22,26.74,64.331,19.47,,
3608,06/24/2023 13:54:22,26.87,63.892,19.48,,
3609,06/24/2023 14:04:22,26.99,63.477,19.49,,
3610,06/24/2023 14:14:22,27.11,63.184,19.53,,
3611,06/24/2023 14:24:22,27.19,62.842,19.52,,
3612,06/24/2023 14:34:22,26.50,51.245,15.64,,
3613,06/24/2023 14:44:22,25.74,68.286,19.48,,
3614,06/24/2023 14:54:22,26.18,66.724,19.53,,
3615,06/24/2023 15:04:22,26.38,65.967,19.53,,
3616,06/24/2023 15:14:22,26.55,65.332,19.54,,
3617,06/24/2023 15:24:22,26.70,64.795,19.55,,
3618,06/24/2023 15:34:22,26.82,64.282,19.53,,
3619,06/24/2023 15:44:22,26.94,63.818,19.53,,
3620,06/24/2023 15:54:22,27.06,63.428,19.54,,
3621,06/24/2023 16:04:22,27.16,63.086,19.55,,
3622,06/24/2023 16:14:22,27.26,62.744,19.56,,
3623,06/24/2023 16:24:22,25.55,66.333,18.83,,
3624,06/24/2023 16:34:22,26.08,67.603,19.64,,
3625,06/24/2023 16:44:22,26.28,66.650,19.60,,
3626,06/24/2023 16:54:22,26.45,65.918,19.59,,
3627,06/24/2023 17:04:22,26.62,65.308,19.60,,
3628,06/24/2023 17:14:22,26.77,64.844,19.63,,
3629,06/24/2023 17:24:22,26.89,64.404,19.63,,
3630,06/24/2023 17:34:22,27.01,64.038,19.65,,
3631,06/24/2023 17:44:22,27.11,63.623,19.64,,
3632,06/24/2023 17:54:22,27.23,63.281,19.67,,
3633,06/24/2023 18:04:22,25.87,56.665,16.63,,
3634,06/24/2023 18:14:22,25.96,68.628,19.77,,
3635,06/24/2023 18:24:22,26.23,67.285,19.71,,
3636,06/24/2023 18:34:22,26.43,66.504,19.71,,
3637,06/24/2023 18:44:22,26.60,65.894,19.72,,
3638,06/24/2023 18:54:22,26.74,65.356,19.72,,
3639,06/24/2023 19:04:22,26.87,64.941,19.74,,
3640,06/24/2023 19:14:22,26.99,64.551,19.76,,
3641,06/24/2023 19:24:22,27.09,64.111,19.75,,
3642,06/24/2023 19:34:22,27.21,63.770,19.77,,
3643,06/24/2023 19:44:22,26.52,51.367,15.69,,
3644,06/24/2023 19:54:22,25.74,69.312,19.72,,
3645,06/24/2023 20:04:22,26.16,67.920,19.79,,
3646,06/24/2023 20:14:22,26.21,67.432,19.72,,
3647,06/24/2023 20:24:22,26.23,67.163,19.68,,
3648,06/24/2023 20:34:22,26.26,66.943,19.65,,
3649,06/24/2023 20:44:22,26.26,66.797,19.62,,
3650,06/24/2023 20:54:22,26.28,66.650,19.60,,
3651,06/24/2023 21:04:22,26.28,66.504,19.57,,
3652,06/24/2023 21:14:22,26.28,66.357,19.53,,
3653,06/24/2023 21:24:22,26.28,66.162,19.48,,
3654,06/24/2023 21:34:22,26.28,66.016,19.45,,
3655,06/24/2023 21:44:22,26.28,65.845,19.41,,
3656,06/24/2023 21:54:22,26.28,65.723,19.38,,
3657,06/24/2023 22:04:22,26.28,65.576,19.34,,
3658,06/24/2023 22:14:22,26.30,65.454,19.33,,
3659,06/24/2023 22:24:22,26.28,65.356,19.29,,
3660,06/24/2023 22:34:22,26.30,65.210,19.27,,
3661,06/24/2023 22:44:22,26.28,65.112,19.23,,
3662,06/24/2023 22:54:22,26.28,65.015,19.20,,
3663,06/24/2023 23:04:22,26.28,64.868,19.17,,
3664,06/24/2023 23:14:22,26.30,64.819,19.17,,
3665,06/24/2023 23:24:22,26.30,64.697,19.14,,
3666,06/24/2023 23:34:22,26.28,64.600,19.10,,
3667,06/24/2023 23:44:22,26.28,64.551,19.09,,
3668,06/24/2023 23:54:22,26.28,64.429,19.06,,
3669,06/25/2023 00:04:22,26.28,64.380,19.05,,
3670,06/25/2023 00:14:22,26.28,64.307,19.03,,
3671,06/25/2023 00:24:22,26.28,64.209,19.00,,
3672,06/25/2023 00:34:22,26.28,64.160,18.99,,
3673,06/25/2023 00:44:22,26.28,64.087,18.97,,
3674,06/25/2023 00:54:22,26.28,64.038,18.96,,
3675,06/25/2023 01:04:22,26.28,63.940,18.94,,
3676,06/25/2023 01:14:22,26.28,63.892,18.92,,
3677,06/25/2023 01:24:22,26.28,63.818,18.90,,
3678,06/25/2023 01:34:22,26.26,63.770,18.87,,
3679,06/25/2023 01:44:22,26.28,63.672,18.87,,
3680,06/25/2023 01:54:22,26.28,63.623,18.86,,
3681,06/25/2023 02:04:22,26.28,63.574,18.84,,
3682,06/25/2023 02:14:22,26.26,63.501,18.81,,
3683,06/25/2023 02:24:22,26.26,63.477,18.80,,
3684,06/25/2023 02:34:22,26.26,63.403,18.78,,
3685,06/25/2023 02:44:22,26.26,63.306,18.76,,
3686,06/25/2023 02:54:22,26.26,63.306,18.76,,
3687,06/25/2023 03:04:22,26.26,63.232,18.74,,
3688,06/25/2023 03:14:22,26.26,63.184,18.73,,
3689,06/25/2023 03:24:22,26.26,63.135,18.71,,
3690,06/25/2023 03:34:22,26.26,63.062,18.69,,
3691,06/25/2023 03:44:22,26.26,63.013,18.68,,
3692,06/25/2023 03:54:22,26.26,62.939,18.66,,
3693,06/25/2023 04:04:22,26.26,62.891,18.65,,
3694,06/25/2023 04:14:22,26.26,62.842,18.64,,
3695,06/25/2023 04:24:22,26.23,62.769,18.59,,
3696,06/25/2023 04:34:22,26.23,62.744,18.59,,
3697,06/25/2023 04:44:22,26.23,62.671,18.57,,
3698,06/25/2023 04:54:22,26.23,62.598,18.55,,
3699,06/25/2023 05:04:22,26.23,62.573,18.54,,
3700,06/25/2023 05:14:22,26.23,62.500,18.52,,
3701,06/25/2023 05:24:22,26.23,62.427,18.50,,
3702,06/25/2023 05:34:22,26.23,62.402,18.50,,
3703,06/25/2023 05:44:22,26.21,62.329,18.46,,
3704,06/25/2023 05:54:22,26.21,62.305,18.45,,
3705,06/25/2023 06:04:22,26.26,62.183,18.47,,
3706,06/25/2023 06:14:22,26.38,61.792,18.48,,
3707,06/25/2023 06:24:22,26.52,62.061,18.68,,
3708,06/25/2023 06:34:22,26.65,61.938,18.77,,
3709,06/25/2023 06:44:22,26.74,61.694,18.80,,
3710,06/25/2023 06:54:22,26.84,62.036,18.98,,
3711,06/25/2023 07:04:22,26.94,61.963,19.05,,
3712,06/25/2023 07:14:22,27.04,61.743,19.09,,
3713,06/25/2023 07:24:22,27.11,62.329,19.31,,
3714,06/25/2023 07:34:22,27.21,62.329,19.40,,
3715,06/25/2023 07:44:22,27.28,61.914,19.36,,
3716,06/25/2023 07:54:22,25.57,66.211,18.82,,
3717,06/25/2023 08:04:22,26.11,66.553,19.42,,
3718,06/25/2023 08:14:22,26.30,65.747,19.40,,
3719,06/25/2023 08:24:22,26.48,65.088,19.41,,
3720,06/25/2023 08:34:22,26.62,64.600,19.42,,
3721,06/25/2023 08:44:22,26.74,64.209,19.44,,
3722,06/25/2023 08:54:22,26.87,63.843,19.47,,
3723,06/25/2023 09:04:22,26.99,63.550,19.51,,
3724,06/25/2023 09:14:22,27.09,63.232,19.52,,
3725,06/25/2023 09:24:22,27.19,62.891,19.53,,
3726,06/25/2023 09:34:22,27.14,58.447,18.31,,
3727,06/25/2023 09:44:22,25.62,67.456,19.17,,
3728,06/25/2023 09:54:22,26.04,60.767,17.90,,
3729,06/25/2023 10:04:22,26.18,61.572,18.24,,
3730,06/25/2023 10:14:22,26.33,61.670,18.40,,
3731,06/25/2023 10:24:22,26.50,61.914,18.63,,
3732,06/25/2023 10:34:22,26.62,62.134,18.80,,
3733,06/25/2023 10:44:22,26.74,61.963,18.87,,
3734,06/25/2023 10:54:22,26.82,63.940,19.45,,
3735,06/25/2023 11:04:22,26.92,64.453,19.67,,
3736,06/25/2023 11:14:22,27.01,64.648,19.80,,
3737,06/25/2023 11:24:22,27.11,64.795,19.94,,
3738,06/25/2023 11:34:22,27.19,64.966,20.05,,
3739,06/25/2023 11:44:22,27.28,65.088,20.17,,
3740,06/25/2023 11:54:22,25.72,63.330,18.25,,
3741,06/25/2023 12:04:22,26.06,69.873,20.16,,
3742,06/25/2023 12:14:22,26.26,69.043,20.15,,
3743,06/25/2023 12:24:22,26.43,68.262,20.13,,
3744,06/25/2023 12:34:22,26.60,67.651,20.15,,
3745,06/25/2023 12:44:22,26.74,67.065,20.14,,
3746,06/25/2023 12:54:22,26.87,66.602,20.15,,
3747,06/25/2023 13:04:22,26.99,66.162,20.16,,
3748,06/25/2023 13:14:22,27.11,65.747,20.17,,
3749,06/25/2023 13:24:22,27.21,65.356,20.17,,
3750,06/25/2023 13:34:22,26.57,53.003,16.23,,
3751,06/25/2023 13:44:22,25.77,69.775,19.86,,
3752,06/25/2023 13:54:22,26.18,68.359,19.92,,
3753,06/25/2023 14:04:22,26.35,67.480,19.87,,
3754,06/25/2023 14:14:22,26.55,66.724,19.88,,
3755,06/25/2023 14:24:22,26.70,66.113,19.87,,
3756,06/25/2023 14:34:22,26.84,65.601,19.88,,
3757,06/25/2023 14:44:22,26.96,65.210,19.90,,
3758,06/25/2023 14:54:22,27.09,64.819,19.92,,
3759,06/25/2023 15:04:22,27.19,64.478,19.93,,
3760,06/25/2023 15:14:22,26.87,55.713,17.29,,
3761,06/25/2023 15:24:22,25.67,68.799,19.53,,
3762,06/25/2023 15:34:22,26.16,67.480,19.69,,
3763,06/25/2023 15:44:22,26.35,66.602,19.66,,
3764,06/25/2023 15:54:22,26.52,65.869,19.64,,
3765,06/25/2023 16:04:22,26.70,65.259,19.66,,
3766,06/25/2023 16:14:22,26.84,64.795,19.68,,
3767,06/25/2023 16:24:22,26.96,64.380,19.69,,
3768,06/25/2023 16:34:22,27.09,64.038,19.73,,
3769,06/25/2023 16:44:22,27.19,63.696,19.73,,
3770,06/25/2023 16:54:22,26.74,53.662,16.58,,
3771,06/25/2023 17:04:22,25.72,68.091,19.41,,
3772,06/25/2023 17:14:22,26.16,66.577,19.47,,
3773,06/25/2023 17:24:22,26.38,65.747,19.48,,
3774,06/25/2023 17:34:22,26.55,65.039,19.47,,
3775,06/25/2023 17:44:22,26.72,64.478,19.49,,
3776,06/25/2023 17:54:22,26.84,63.989,19.48,,
3777,06/25/2023 18:04:22,26.99,63.574,19.51,,
3778,06/25/2023 18:14:22,27.09,63.208,19.52,,
3779,06/25/2023 18:24:22,27.21,62.866,19.54,,
3780,06/25/2023 18:34:22,25.84,57.495,16.83,,
3781,06/25/2023 18:44:22,25.99,66.675,19.33,,
3782,06/25/2023 18:54:22,26.23,65.479,19.27,,
3783,06/25/2023 19:04:22,26.43,64.697,19.27,,
3784,06/25/2023 19:14:22,26.60,64.038,19.26,,
3785,06/25/2023 19:24:22,26.77,63.525,19.29,,
3786,06/25/2023 19:34:22,26.89,63.086,19.30,,
3787,06/25/2023 19:44:22,27.01,62.720,19.32,,
3788,06/25/2023 19:54:22,27.14,62.354,19.34,,
3789,06/25/2023 20:04:22,27.21,62.085,19.34,,
3790,06/25/2023 20:14:22,27.19,62.109,19.33,,
3791,06/25/2023 20:24:22,27.14,62.207,19.31,,
3792,06/25/2023 20:34:22,27.09,62.256,19.27,,
3793,06/25/2023 20:44:22,27.06,62.256,19.24,,
3794,06/25/2023 20:54:22,27.04,62.256,19.22,,
3795,06/25/2023 21:04:22,27.01,62.256,19.20,,
3796,06/25/2023 21:14:22,27.01,62.207,19.18,,
3797,06/25/2023 21:24:22,26.99,62.183,19.16,,
3798,06/25/2023 21:34:22,26.99,62.085,19.13,,
3799,06/25/2023 21:44:22,26.96,62.061,19.10,,
3800,06/25/2023 21:54:22,26.94,61.987,19.06,,
3801,06/25/2023 22:04:22,26.94,61.963,19.05,,
3802,06/25/2023 22:14:22,26.94,61.914,19.04,,
3803,06/25/2023 22:24:22,26.92,61.865,19.01,,
3804,06/25/2023 22:34:22,26.92,61.816,19.00,,
3805,06/25/2023 22:44:22,26.89,61.768,18.96,,
3806,06/25/2023 22:54:22,26.89,61.694,18.94,,
3807,06/25/2023 23:04:22,25.62,55.127,15.96,,
3808,06/25/2023 23:14:22,25.65,65.552,18.74,,
3809,06/25/2023 23:24:22,25.96,64.404,18.75,,
3810,06/25/2023 23:34:22,26.23,63.232,18.71,,
3811,06/25/2023 23:44:22,26.28,62.866,18.66,,
3812,06/25/2023 23:54:22,26.30,62.671,18.63,,
3813,06/26/2023 00:04:22,26.33,62.549,18.63,,
3814,06/26/2023 00:14:22,26.33,62.451,18.61,,
3815,06/26/2023 00:24:22,26.33,62.354,18.58,,
3816,06/26/2023 00:34:22,26.35,62.256,18.57,,
3817,06/26/2023 00:44:22,26.33,63.086,18.77,,
3818,06/26/2023 00:54:22,26.33,63.232,18.80,,
3819,06/26/2023 01:04:22,26.35,63.184,18.81,,
3820,06/26/2023 01:14:22,26.33,63.184,18.79,,
3821,06/26/2023 01:24:22,26.35,63.184,18.81,,
3822,06/26/2023 01:34:22,26.35,63.135,18.80,,
3823,06/26/2023 01:44:22,26.35,63.110,18.79,,
3824,06/26/2023 01:54:22,26.35,63.037,18.77,,
3825,06/26/2023 02:04:22,26.38,62.964,18.78,,
3826,06/26/2023 02:14:22,26.38,62.866,18.76,,
3827,06/26/2023 02:24:22,26.38,62.769,18.73,,
3828,06/26/2023 02:34:22,26.38,62.671,18.71,,
3829,06/26/2023 02:44:22,26.38,62.573,18.68,,
3830,06/26/2023 02:54:22,26.38,62.524,18.67,,
3831,06/26/2023 03:04:22,26.38,62.427,18.65,,
3832,06/26/2023 03:14:22,26.40,62.354,18.65,,
3833,06/26/2023 03:24:22,26.38,62.256,18.60,,
3834,06/26/2023 03:34:22,26.38,62.231,18.60,,
3835,06/26/2023 03:44:22,26.40,62.158,18.60,,
3836,06/26/2023 03:54:22,26.40,62.085,18.58,,
3837,06/26/2023 04:04:22,26.40,62.061,18.57,,
3838,06/26/2023 04:14:22,26.40,61.987,18.55,,
3839,06/26/2023 04:24:22,26.40,61.914,18.53,,
3840,06/26/2023 04:34:22,26.40,61.890,18.53,,
3841,06/26/2023 04:44:22,26.38,62.573,18.68,,
3842,06/26/2023 04:54:22,26.38,62.622,18.70,,
3843,06/26/2023 05:04:22,26.38,62.598,18.69,,
3844,06/26/2023 05:14:22,26.38,62.573,18.68,,
3845,06/26/2023 05:24:22,26.40,62.524,18.69,,
3846,06/26/2023 05:34:22,26.40,62.500,18.68,,
3847,06/26/2023 05:44:22,26.40,62.427,18.66,,
3848,06/26/2023 05:54:22,26.40,62.329,18.64,,
3849,06/26/2023 06:04:22,26.43,62.207,18.64,,
3850,06/26/2023 06:14:22,26.38,56.128,16.95,,
3851,06/26/2023 06:24:22,26.33,57.910,17.40,,
3852,06/26/2023 06:34:22,26.26,60.669,18.08,,
3853,06/26/2023 06:44:22,26.26,61.865,18.39,,
3854,06/26/2023 06:54:22,26.30,60.376,18.04,,
3855,06/26/2023 07:04:22,26.28,57.764,17.32,,
3856,06/26/2023 07:14:22,26.26,59.717,17.82,,
3857,06/26/2023 07:24:22,26.28,64.307,19.03,,
3858,06/26/2023 07:34:22,26.33,68.042,19.98,,
3859,06/26/2023 07:44:22,26.43,68.970,20.30,,
3860,06/26/2023 07:54:22,26.55,69.458,20.53,,
3861,06/26/2023 08:04:22,26.65,69.897,20.73,,
3862,06/26/2023 08:14:22,26.74,70.313,20.91,,
3863,06/26/2023 08:24:22,26.84,70.728,21.10,,
3864,06/26/2023 08:34:22,26.94,71.143,21.29,,
3865,06/26/2023 08:44:22,27.01,71.533,21.45,,
3866,06/26/2023 08:54:22,27.09,71.948,21.62,,
3867,06/26/2023 09:04:22,27.19,72.339,21.81,,
3868,06/26/2023 09:14:22,27.26,72.705,21.96,,
3869,06/26/2023 09:24:22,27.33,73.047,22.10,,
3870,06/26/2023 09:34:22,25.62,64.111,18.35,,
3871,06/26/2023 09:44:22,25.84,80.420,22.24,,
3872,06/26/2023 09:54:22,26.30,80.225,22.65,,
3873,06/26/2023 10:04:22,26.55,79.102,22.66,,
3874,06/26/2023 10:14:22,26.70,78.467,22.67,,
3875,06/26/2023 10:24:22,26.82,78.125,22.71,,
3876,06/26/2023 10:34:22,26.94,77.954,22.80,,
3877,06/26/2023 10:44:22,27.04,77.881,22.88,,
3878,06/26/2023 10:54:22,27.14,77.832,22.96,,
3879,06/26/2023 11:04:22,27.21,77.856,23.04,,
3880,06/26/2023 11:14:22,27.31,77.954,23.15,,
3881,06/26/2023 11:24:22,25.96,68.262,19.68,,
3882,06/26/2023 11:34:22,26.01,83.789,23.08,,
3883,06/26/2023 11:44:22,26.18,83.813,23.25,,
3884,06/26/2023 11:54:22,26.35,83.032,23.27,,
3885,06/26/2023 12:04:22,26.52,82.349,23.29,,
3886,06/26/2023 12:14:22,26.67,81.812,23.33,,
3887,06/26/2023 12:24:22,26.79,81.396,23.37,,
3888,06/26/2023 12:34:22,26.92,81.152,23.44,,
3889,06/26/2023 12:44:22,27.04,80.957,23.52,,
3890,06/26/2023 12:54:22,27.14,80.786,23.58,,
3891,06/26/2023 13:04:22,27.21,80.737,23.64,,
3892,06/26/2023 13:14:22,27.31,80.713,23.73,,
3893,06/26/2023 13:24:22,25.70,65.674,18.81,,
3894,06/26/2023 13:34:22,25.77,87.036,23.48,,
3895,06/26/2023 13:44:22,26.18,88.184,24.10,,
3896,06/26/2023 13:54:22,26.43,86.646,24.05,,
3897,06/26/2023 14:04:22,26.60,85.547,24.01,,
3898,06/26/2023 14:14:22,26.74,84.668,23.97,,
3899,06/26/2023 14:24:22,26.89,83.984,23.98,,
3900,06/26/2023 14:34:22,27.01,83.374,23.98,,
3901,06/26/2023 14:44:22,27.11,82.886,23.98,,
3902,06/26/2023 14:54:22,27.21,82.471,23.99,,
3903,06/26/2023 15:04:22,27.31,82.129,24.02,,
3904,06/26/2023 15:14:22,25.57,69.946,19.70,,
3905,06/26/2023 15:24:22,25.77,88.037,23.67,,
3906,06/26/2023 15:34:22,26.21,88.525,24.19,,
3907,06/26/2023 15:44:22,26.43,86.914,24.10,,
3908,06/26/2023 15:54:22,26.60,85.596,24.02,,
3909,06/26/2023 16:04:22,26.74,84.497,23.94,,
3910,06/26/2023 16:14:22,26.87,83.643,23.90,,
3911,06/26/2023 16:24:22,26.99,82.935,23.87,,
3912,06/26/2023 16:34:22,27.11,82.275,23.86,,
3913,06/26/2023 16:44:22,27.21,81.689,23.83,,
3914,06/26/2023 16:54:22,27.31,81.079,23.81,,
3915,06/26/2023 17:04:22,25.48,72.534,20.21,,
3916,06/26/2023 17:14:22,25.82,86.523,23.43,,
3917,06/26/2023 17:24:22,26.26,85.669,23.70,,
3918,06/26/2023 17:34:22,26.48,83.887,23.56,,
3919,06/26/2023 17:44:22,26.65,82.520,23.46,,
3920,06/26/2023 17:54:22,26.82,81.445,23.40,,
3921,06/26/2023 18:04:22,26.94,80.518,23.33,,
3922,06/26/2023 18:14:22,27.06,79.736,23.29,,
3923,06/26/2023 18:24:22,27.16,79.053,23.24,,
3924,06/26/2023 18:34:22,27.28,78.394,23.22,,
3925,06/26/2023 18:44:22,25.40,71.118,19.81,,
3926,06/26/2023 18:54:22,25.84,83.911,22.94,,
3927,06/26/2023 19:04:22,26.30,82.251,23.06,,
3928,06/26/2023 19:14:22,26.55,80.518,22.95,,
3929,06/26/2023 19:24:22,26.72,79.272,22.86,,
3930,06/26/2023 19:34:22,26.87,78.296,22.80,,
3931,06/26/2023 19:44:22,26.99,77.490,22.74,,
3932,06/26/2023 19:54:22,27.11,76.807,22.71,,
3933,06/26/2023 20:04:22,27.19,76.196,22.66,,
3934,06/26/2023 20:14:22,27.14,76.025,22.58,,
3935,06/26/2023 20:24:22,27.11,75.928,22.52,,
3936,06/26/2023 20:34:22,27.06,75.806,22.45,,
3937,06/26/2023 20:44:22,27.04,75.684,22.40,,
3938,06/26/2023 20:54:22,27.01,75.513,22.34,,
3939,06/26/2023 21:04:22,27.01,75.366,22.31,,
3940,06/26/2023 21:14:22,26.99,75.195,22.25,,
3941,06/26/2023 21:24:22,26.99,74.951,22.20,,
3942,06/26/2023 21:34:22,26.96,74.756,22.12,,
3943,06/26/2023 21:44:22,26.96,74.561,22.08,,
3944,06/26/2023 21:54:22,26.96,74.341,22.03,,
3945,06/26/2023 22:04:22,26.96,74.146,21.99,,
3946,06/26/2023 22:14:22,26.96,73.950,21.95,,
3947,06/26/2023 22:24:22,26.94,73.730,21.88,,
3948,06/26/2023 22:34:22,26.94,73.535,21.83,,
3949,06/26/2023 22:44:22,26.94,73.364,21.80,,
3950,06/26/2023 22:54:22,26.94,73.169,21.75,,
3951,06/26/2023 23:04:22,26.94,72.998,21.71,,
3952,06/26/2023 23:14:22,26.33,58.057,17.44,,
3953,06/26/2023 23:24:22,25.33,77.075,21.05,,
3954,06/26/2023 23:34:22,25.70,77.051,21.40,,
3955,06/26/2023 23:44:22,26.08,75.342,21.40,,
3956,06/26/2023 23:54:22,26.16,74.609,21.32,,
3957,06/27/2023 00:04:22,26.21,74.023,21.24,,
3958,06/27/2023 00:14:22,26.23,73.633,21.17,,
3959,06/27/2023 00:24:22,26.26,73.340,21.14,,
3960,06/27/2023 00:34:22,26.26,73.022,21.06,,
3961,06/27/2023 00:44:22,26.28,72.803,21.04,,
3962,06/27/2023 00:54:22,26.28,72.583,20.99,,
3963,06/27/2023 01:04:22,26.30,72.412,20.97,,
3964,06/27/2023 01:14:22,26.30,72.192,20.92,,
3965,06/27/2023 01:24:22,26.30,72.021,20.88,,
3966,06/27/2023 01:34:22,26.33,71.851,20.87,,
3967,06/27/2023 01:44:22,26.33,71.680,20.83,,
3968,06/27/2023 01:54:22,26.33,71.509,20.79,,
3969,06/27/2023 02:04:22,26.33,71.313,20.75,,
3970,06/27/2023 02:14:22,26.35,71.167,20.73,,
3971,06/27/2023 02:24:22,26.35,70.996,20.69,,
3972,06/27/2023 02:34:22,26.35,70.825,20.65,,
3973,06/27/2023 02:44:22,26.35,70.703,20.63,,
3974,06/27/2023 02:54:22,26.35,70.557,20.59,,
3975,06/27/2023 03:04:22,26.35,70.386,20.55,,
3976,06/27/2023 03:14:22,26.35,70.264,20.52,,
3977,06/27/2023 03:24:22,26.38,70.117,20.52,,
3978,06/27/2023 03:34:22,26.38,69.995,20.49,,
3979,06/27/2023 03:44:22,26.38,69.824,20.45,,
3980,06/27/2023 03:54:22,26.38,69.678,20.42,,
3981,06/27/2023 04:04:22,26.38,69.580,20.39,,
3982,06/27/2023 04:14:22,26.38,69.409,20.35,,
3983,06/27/2023 04:24:22,26.38,69.287,20.33,,
3984,06/27/2023 04:34:22,26.38,69.141,20.29,,
3985,06/27/2023 04:44:22,26.38,69.043,20.27,,
3986,06/27/2023 04:54:22,26.38,68.921,20.24,,
3987,06/27/2023 05:04:22,26.38,68.799,20.21,,
3988,06/27/2023 05:14:22,26.38,68.701,20.19,,
3989,06/27/2023 05:24:22,26.38,68.579,20.16,,
3990,06/27/2023 05:34:22,26.38,68.481,20.14,,
3991,06/27/2023 05:44:22,26.38,68.384,20.11,,
3992,06/27/2023 05:54:22,26.38,68.237,20.08,,
3993,06/27/2023 06:04:22,26.43,68.091,20.09,,
3994,06/27/2023 06:14:22,26.52,65.259,19.49,,
3995,06/27/2023 06:24:22,26.55,58.911,17.88,,
3996,06/27/2023 06:34:22,26.40,60.522,18.17,,
3997,06/27/2023 06:44:22,26.23,55.176,16.55,,
3998,06/27/2023 06:54:22,26.28,59.619,17.82,,
3999,06/27/2023 07:04:22,26.30,60.693,18.12,,
4000,06/27/2023 07:14:22,26.26,58.838,17.59,,
4001,06/27/2023 07:24:22,26.30,62.549,18.60,,
4002,06/27/2023 07:34:22,26.30,59.644,17.84,,
4003,06/27/2023 07:44:22,26.30,62.451,18.58,,
4004,06/27/2023 07:54:22,26.33,65.356,19.33,,
4005,06/27/2023 08:04:22,26.43,66.699,19.76,,
4006,06/27/2023 08:14:22,26.52,67.651,20.07,,
4007,06/27/2023 08:24:22,26.62,68.481,20.37,,
4008,06/27/2023 08:34:22,26.72,69.238,20.64,,
4009,06/27/2023 08:44:22,26.82,69.849,20.88,,
4010,06/27/2023 08:54:22,26.89,70.483,21.09,,
4011,06/27/2023 09:04:22,26.99,71.069,21.32,,
4012,06/27/2023 09:14:22,27.06,71.606,21.51,,
4013,06/27/2023 09:24:22,27.14,72.168,21.72,,
4014,06/27/2023 09:34:22,27.21,72.656,21.90,,
4015,06/27/2023 09:44:22,27.28,73.120,22.07,,
4016,06/27/2023 09:54:22,26.26,54.712,16.44,,
4017,06/27/2023 10:04:22,25.45,79.053,21.58,,
4018,06/27/2023 10:14:22,25.99,81.177,22.54,,
4019,06/27/2023 10:24:22,26.45,80.029,22.75,,
4020,06/27/2023 10:34:22,26.65,79.321,22.80,,
4021,06/27/2023 10:44:22,26.74,75.610,22.10,,
4022,06/27/2023 10:54:22,26.84,76.025,22.28,,
4023,06/27/2023 11:04:22,26.94,76.416,22.47,,
4024,06/27/2023 11:14:22,27.04,76.758,22.64,,
4025,06/27/2023 11:24:22,27.14,77.124,22.81,,
4026,06/27/2023 11:34:22,27.21,77.417,22.94,,
4027,06/27/2023 11:44:22,27.31,77.710,23.10,,
4028,06/27/2023 11:54:22,25.40,66.357,18.70,,
4029,06/27/2023 12:04:22,25.74,85.669,23.19,,
4030,06/27/2023 12:14:22,26.26,85.571,23.68,,
4031,06/27/2023 12:24:22,26.50,84.082,23.62,,
4032,06/27/2023 12:34:22,26.70,83.203,23.64,,
4033,06/27/2023 12:44:22,26.82,82.617,23.64,,
4034,06/27/2023 12:54:22,26.94,82.227,23.68,,
4035,06/27/2023 13:04:22,27.06,81.934,23.74,,
4036,06/27/2023 13:14:22,27.14,81.714,23.77,,
4037,06/27/2023 13:24:22,27.26,81.543,23.85,,
4038,06/27/2023 13:34:22,27.14,72.266,21.74,,
4039,06/27/2023 13:44:22,25.26,78.394,21.26,,
4040,06/27/2023 13:54:22,25.82,88.574,23.82,,
4041,06/27/2023 14:04:22,26.33,87.720,24.16,,
4042,06/27/2023 14:14:22,26.50,86.328,24.06,,
4043,06/27/2023 14:24:22,26.67,85.278,24.02,,
4044,06/27/2023 14:34:22,26.82,84.473,24.01,,
4045,06/27/2023 14:44:22,26.94,83.936,24.02,,
4046,06/27/2023 14:54:22,27.06,83.423,24.04,,
4047,06/27/2023 15:04:22,27.16,82.935,24.04,,
4048,06/27/2023 15:14:22,27.26,82.495,24.05,,
4049,06/27/2023 15:24:22,25.48,64.160,18.23,,
