#,Date-Time (PST/PDT),Ch:1 - Temperature   (°C),Ch:2 - RH   (%),Dew Point   (°C)
18335,11/23/2023 12:54:47,26.70,59.180,18.09
18336,11/23/2023 13:04:47,26.94,58.643,18.17
18337,11/23/2023 13:14:47,27.16,57.983,18.20
18338,11/23/2023 13:24:47,27.38,57.422,18.25
18339,11/23/2023 13:34:47,27.38,55.371,17.67
18340,11/23/2023 13:44:47,26.45,59.131,17.85
18341,11/23/2023 13:54:47,26.74,59.155,18.12
18342,11/23/2023 14:04:47,26.99,58.325,18.13
18343,11/23/2023 14:14:47,27.23,57.422,18.11
18344,11/23/2023 14:24:47,27.48,56.519,18.09
18345,11/23/2023 14:34:47,26.28,54.443,16.38
18346,11/23/2023 14:44:47,26.52,59.790,18.09
18347,11/23/2023 14:54:47,26.82,59.302,18.24
18348,11/23/2023 15:04:47,27.06,58.643,18.29
18349,11/23/2023 15:14:47,27.28,57.959,18.30
18350,11/23/2023 15:24:47,27.51,57.349,18.35
18351,11/23/2023 15:34:47,26.33,55.884,16.84
18352,11/23/2023 15:44:47,26.60,59.595,18.11
18353,11/23/2023 15:54:47,26.87,58.911,18.18
18354,11/23/2023 16:04:47,27.14,58.057,18.20
18355,11/23/2023 16:14:47,27.36,57.129,18.15
18356,11/23/2023 16:24:47,27.36,54.590,17.43
18357,11/23/2023 16:34:47,26.43,58.301,17.60
18358,11/23/2023 16:44:47,26.72,57.837,17.75
18359,11/23/2023 16:54:47,26.99,56.860,17.73
18360,11/23/2023 17:04:47,27.23,55.908,17.68
18361,11/23/2023 17:14:47,27.43,56.250,17.97
18362,11/23/2023 17:24:47,26.96,51.782,16.22
18363,11/23/2023 17:34:47,26.57,58.252,17.72
18364,11/23/2023 17:44:47,26.84,57.983,17.90
18365,11/23/2023 17:54:47,27.09,57.373,17.96
18366,11/23/2023 18:04:47,27.31,56.763,18.00
18367,11/23/2023 18:14:47,27.53,56.177,18.04
18368,11/23/2023 18:24:47,26.40,57.813,17.44
18369,11/23/2023 18:34:47,26.70,58.032,17.78
18370,11/23/2023 18:44:47,26.96,57.349,17.84
18371,11/23/2023 18:54:47,27.21,56.470,17.82
18372,11/23/2023 19:04:47,27.41,55.591,17.76
18373,11/23/2023 19:14:47,27.36,56.567,17.99
18374,11/23/2023 19:24:47,27.31,56.714,17.99
18375,11/23/2023 19:34:47,27.26,56.885,17.99
18376,11/23/2023 19:44:47,27.21,56.982,17.97
18377,11/23/2023 19:54:47,27.19,57.080,17.98
18378,11/23/2023 20:04:47,27.14,57.153,17.95
18379,11/23/2023 20:14:47,27.11,57.227,17.94
18380,11/23/2023 20:24:47,27.09,57.202,17.92
18381,11/23/2023 20:34:47,27.06,57.104,17.86
18382,11/23/2023 20:44:47,27.04,56.934,17.80
18383,11/23/2023 20:54:47,27.01,56.714,17.71
18384,11/23/2023 21:04:47,26.99,56.494,17.63
18385,11/23/2023 21:14:47,26.96,56.226,17.52
18386,11/23/2023 21:24:47,26.94,55.981,17.43
18387,11/23/2023 21:34:47,26.92,55.688,17.33
18388,11/23/2023 21:44:47,26.92,55.469,17.27
18389,11/23/2023 21:54:47,26.89,55.249,17.18
18390,11/23/2023 22:04:47,26.87,55.005,17.09
18391,11/23/2023 22:14:47,26.82,56.055,17.34
18392,11/23/2023 22:24:47,26.79,56.250,17.37
18393,11/23/2023 22:34:47,26.74,56.323,17.34
18394,11/23/2023 22:44:47,26.72,56.421,17.35
18395,11/23/2023 22:54:47,25.87,51.758,15.21
18396,11/23/2023 23:04:47,25.74,58.740,17.08
18397,11/23/2023 23:14:47,25.77,58.789,17.12
18398,11/23/2023 23:24:47,25.79,58.569,17.08
18399,11/23/2023 23:34:47,25.82,58.301,17.03
18400,11/23/2023 23:44:47,25.84,58.008,16.97
18401,11/23/2023 23:54:47,25.84,57.715,16.89
18402,11/24/2023 00:04:47,25.84,57.349,16.79
18403,11/24/2023 00:14:47,25.84,57.056,16.71
18404,11/24/2023 00:24:47,25.84,56.738,16.62
18405,11/24/2023 00:34:47,25.84,56.470,16.55
18406,11/24/2023 00:44:47,25.82,56.152,16.44
18407,11/24/2023 00:54:47,25.82,55.908,16.37
18408,11/24/2023 01:04:47,25.82,55.640,16.30
18409,11/24/2023 01:14:47,25.82,55.396,16.23
18410,11/24/2023 01:24:47,25.82,55.176,16.16
18411,11/24/2023 01:34:47,25.79,54.907,16.06
18412,11/24/2023 01:44:47,25.79,54.712,16.00
18413,11/24/2023 01:54:47,25.74,55.957,16.31
18414,11/24/2023 02:04:47,25.72,56.177,16.35
18415,11/24/2023 02:14:47,25.72,56.323,16.39
18416,11/24/2023 02:24:47,25.70,56.421,16.40
18417,11/24/2023 02:34:47,25.70,56.421,16.40
18418,11/24/2023 02:44:47,25.67,56.494,16.40
18419,11/24/2023 02:54:47,25.67,56.567,16.42
18420,11/24/2023 03:04:47,25.65,56.592,16.40
18421,11/24/2023 03:14:47,25.65,56.519,16.38
18422,11/24/2023 03:24:47,25.62,56.372,16.32
18423,11/24/2023 03:34:47,25.62,56.177,16.26
18424,11/24/2023 03:44:47,25.62,55.957,16.20
18425,11/24/2023 03:54:47,25.60,55.688,16.10
18426,11/24/2023 04:04:47,25.60,55.420,16.03
18427,11/24/2023 04:14:47,25.60,55.200,15.97
18428,11/24/2023 04:24:47,25.60,54.932,15.89
18429,11/24/2023 04:34:47,25.57,54.663,15.79
18430,11/24/2023 04:44:47,25.55,55.615,16.04
18431,11/24/2023 04:54:47,25.53,56.006,16.13
18432,11/24/2023 05:04:47,25.53,56.128,16.16
18433,11/24/2023 05:14:47,25.77,55.762,16.28
18434,11/24/2023 05:24:47,25.99,55.176,16.32
18435,11/24/2023 05:34:47,26.18,55.298,16.53
18436,11/24/2023 05:44:47,26.38,55.493,16.78
18437,11/24/2023 05:54:47,26.57,55.200,16.87
18438,11/24/2023 06:04:47,26.77,54.858,16.96
18439,11/24/2023 06:14:47,26.87,52.881,16.47
18440,11/24/2023 06:24:47,26.82,45.239,13.99
18441,11/24/2023 06:34:47,26.67,42.920,13.05
18442,11/24/2023 06:44:47,26.65,51.343,15.80
18443,11/24/2023 06:54:47,26.65,58.447,17.85
18444,11/24/2023 07:04:47,26.72,63.525,19.25
18445,11/24/2023 07:14:47,26.70,58.838,18.00
18446,11/24/2023 07:24:47,26.74,59.131,18.12
18447,11/24/2023 07:34:47,26.89,60.864,18.72
18448,11/24/2023 07:44:47,27.04,61.890,19.13
18449,11/24/2023 07:54:47,27.19,62.695,19.48
18450,11/24/2023 08:04:47,27.33,63.403,19.79
18451,11/24/2023 08:14:47,27.48,64.087,20.11
18452,11/24/2023 08:24:47,27.60,64.697,20.38
18453,11/24/2023 08:34:47,26.96,62.183,19.13
18454,11/24/2023 08:44:47,27.11,67.749,20.66
18455,11/24/2023 08:54:47,27.26,68.164,20.90
18456,11/24/2023 09:04:47,27.43,68.457,21.13
18457,11/24/2023 09:14:47,27.60,68.726,21.36
18458,11/24/2023 09:24:47,26.50,69.727,20.54
18459,11/24/2023 09:34:47,26.72,72.559,21.40
18460,11/24/2023 09:44:47,26.94,72.607,21.63
18461,11/24/2023 09:54:47,27.11,72.510,21.77
18462,11/24/2023 10:04:47,27.31,72.412,21.94
18463,11/24/2023 10:14:47,27.48,72.363,22.09
18464,11/24/2023 10:24:47,27.63,72.266,22.21
18465,11/24/2023 10:34:47,26.65,73.193,21.48
18466,11/24/2023 10:44:47,26.84,75.146,22.09
18467,11/24/2023 10:54:47,27.04,74.780,22.21
18468,11/24/2023 11:04:47,27.23,74.292,22.28
18469,11/24/2023 11:14:47,27.43,73.608,22.32
18470,11/24/2023 11:24:47,27.60,72.876,22.32
18471,11/24/2023 11:34:47,26.57,73.267,21.42
18472,11/24/2023 11:44:47,26.79,74.536,21.91
18473,11/24/2023 11:54:47,27.01,73.438,21.88
18474,11/24/2023 12:04:47,27.26,72.070,21.81
18475,11/24/2023 12:14:47,27.46,70.703,21.69
18476,11/24/2023 12:24:47,26.55,62.012,18.70
18477,11/24/2023 12:34:47,26.67,71.094,21.02
18478,11/24/2023 12:44:47,26.92,70.337,21.09
18479,11/24/2023 12:54:47,27.14,68.994,20.98
18480,11/24/2023 13:04:47,27.38,67.651,20.89
18481,11/24/2023 13:14:47,27.19,62.231,19.36
18482,11/24/2023 13:24:47,26.48,67.627,20.03
18483,11/24/2023 13:34:47,26.72,67.773,20.29
18484,11/24/2023 13:44:47,26.99,66.528,20.25
18485,11/24/2023 13:54:47,27.21,65.234,20.14
18486,11/24/2023 14:04:47,27.43,64.063,20.05
18487,11/24/2023 14:14:47,26.45,55.615,16.87
18488,11/24/2023 14:24:47,26.57,65.137,19.51
18489,11/24/2023 14:34:47,26.82,64.404,19.56
18490,11/24/2023 14:44:47,27.06,63.281,19.51
18491,11/24/2023 14:54:47,27.28,62.183,19.43
18492,11/24/2023 15:04:47,27.51,61.133,19.37
18493,11/24/2023 15:14:47,26.40,60.864,18.26
18494,11/24/2023 15:24:47,26.67,62.378,18.91
18495,11/24/2023 15:34:47,26.94,61.426,18.91
18496,11/24/2023 15:44:47,27.19,60.425,18.89
18497,11/24/2023 15:54:47,27.41,59.399,18.82
18498,11/24/2023 16:04:47,26.62,53.857,16.53
18499,11/24/2023 16:14:47,26.62,60.303,18.32
18500,11/24/2023 16:24:47,26.87,59.595,18.36
18501,11/24/2023 16:34:47,27.11,58.643,18.33
18502,11/24/2023 16:44:47,27.33,57.715,18.28
18503,11/24/2023 16:54:47,27.55,56.836,18.24
18504,11/24/2023 17:04:47,26.48,58.496,17.70
18505,11/24/2023 17:14:47,26.74,58.081,17.83
18506,11/24/2023 17:24:47,26.99,57.275,17.84
18507,11/24/2023 17:34:47,27.23,56.372,17.82
18508,11/24/2023 17:44:47,27.46,55.444,17.77
18509,11/24/2023 17:54:47,26.87,52.026,16.21
18510,11/24/2023 18:04:47,26.50,58.911,17.83
18511,11/24/2023 18:14:47,26.77,58.667,18.02
18512,11/24/2023 18:24:47,27.01,58.130,18.10
18513,11/24/2023 18:34:47,27.23,57.544,18.14
18514,11/24/2023 18:44:47,27.46,56.934,18.19
18515,11/24/2023 18:54:47,26.82,54.590,16.92
18516,11/24/2023 19:04:47,27.01,57.373,17.89
18517,11/24/2023 19:14:47,27.01,57.056,17.80
18518,11/24/2023 19:24:47,26.99,56.812,17.71
18519,11/24/2023 19:34:47,26.96,56.519,17.60
18520,11/24/2023 19:44:47,26.94,56.250,17.51
18521,11/24/2023 19:54:47,26.92,55.957,17.41
18522,11/24/2023 20:04:47,26.89,55.737,17.32
18523,11/24/2023 20:14:47,26.87,55.469,17.22
18524,11/24/2023 20:24:47,26.84,55.200,17.12
18525,11/24/2023 20:34:47,26.82,54.956,17.03
18526,11/24/2023 20:44:47,26.77,56.226,17.35
18527,11/24/2023 20:54:47,26.74,56.494,17.39
18528,11/24/2023 21:04:47,26.70,56.567,17.38
18529,11/24/2023 21:14:47,26.67,56.641,17.37
18530,11/24/2023 21:24:47,26.65,56.714,17.37
18531,11/24/2023 21:34:47,26.62,56.763,17.36
18532,11/24/2023 21:44:47,26.57,56.787,17.32
18533,11/24/2023 21:54:47,26.55,56.714,17.28
18534,11/24/2023 22:04:47,26.52,56.543,17.20
18535,11/24/2023 22:14:47,26.50,56.323,17.12
18536,11/24/2023 22:24:47,26.48,56.055,17.03
18537,11/24/2023 22:34:47,26.45,55.762,16.92
18538,11/24/2023 22:44:47,26.45,55.444,16.83
18539,11/24/2023 22:54:47,26.43,55.200,16.74
18540,11/24/2023 23:04:47,26.40,54.932,16.63
18541,11/24/2023 23:14:47,26.35,55.811,16.84
18542,11/24/2023 23:24:47,26.30,56.372,16.95
18543,11/24/2023 23:34:47,26.28,56.445,16.95
18544,11/24/2023 23:44:47,26.26,56.470,16.94
18545,11/24/2023 23:54:47,26.23,56.519,16.92
18546,11/25/2023 00:04:47,26.21,56.494,16.90
18547,11/25/2023 00:14:47,26.18,56.519,16.88
18548,11/25/2023 00:24:47,26.16,56.470,16.85
18549,11/25/2023 00:34:47,26.13,56.323,16.78
18550,11/25/2023 00:44:47,26.11,56.104,16.70
18551,11/25/2023 00:54:47,26.08,55.859,16.60
18552,11/25/2023 01:04:47,26.08,55.542,16.51
18553,11/25/2023 01:14:47,26.06,55.273,16.42
18554,11/25/2023 01:24:47,26.04,54.980,16.31
18555,11/25/2023 01:34:47,26.01,54.956,16.28
18556,11/25/2023 01:44:47,25.96,56.177,16.58
18557,11/25/2023 01:54:47,25.94,56.299,16.59
18558,11/25/2023 02:04:47,25.91,56.323,16.57
18559,11/25/2023 02:14:47,25.89,56.348,16.56
18560,11/25/2023 02:24:47,25.87,56.348,16.54
18561,11/25/2023 02:34:47,25.84,56.348,16.51
18562,11/25/2023 02:44:47,25.84,56.299,16.50
18563,11/25/2023 02:54:47,25.82,56.201,16.45
18564,11/25/2023 03:04:47,25.79,56.030,16.38
18565,11/25/2023 03:14:47,25.79,55.811,16.32
18566,11/25/2023 03:24:47,25.77,55.493,16.21
18567,11/25/2023 03:34:47,25.74,55.200,16.10
18568,11/25/2023 03:44:47,25.74,54.907,16.01
18569,11/25/2023 03:54:47,25.70,55.249,16.07
18570,11/25/2023 04:04:47,25.67,56.006,16.26
18571,11/25/2023 04:14:47,25.65,56.030,16.25
18572,11/25/2023 04:24:47,25.62,55.981,16.21
18573,11/25/2023 04:34:47,25.62,55.981,16.21
18574,11/25/2023 04:44:47,25.60,55.957,16.18
18575,11/25/2023 04:54:47,25.57,55.908,16.14
18576,11/25/2023 05:04:47,25.57,55.786,16.10
18577,11/25/2023 05:14:47,25.82,55.103,16.14
18578,11/25/2023 05:24:47,26.01,55.664,16.48
18579,11/25/2023 05:34:47,26.23,55.298,16.58
18580,11/25/2023 05:44:47,26.43,54.736,16.61
18581,11/25/2023 05:54:47,26.57,55.908,17.07
18582,11/25/2023 06:04:47,26.74,55.713,17.17
18583,11/25/2023 06:14:47,26.94,55.493,17.30
18584,11/25/2023 06:24:47,27.09,55.249,17.37
18585,11/25/2023 06:34:47,27.21,56.323,17.78
18586,11/25/2023 06:44:47,27.38,56.274,17.93
18587,11/25/2023 06:54:47,27.53,56.055,18.00
18588,11/25/2023 07:04:47,26.84,56.885,17.60
18589,11/25/2023 07:14:47,27.06,57.373,17.94
18590,11/25/2023 07:24:47,27.23,57.104,18.02
18591,11/25/2023 07:34:47,27.41,56.738,18.09
18592,11/25/2023 07:44:47,27.41,54.883,17.56
18593,11/25/2023 07:54:47,26.33,58.838,17.65
18594,11/25/2023 08:04:47,26.57,58.618,17.82
18595,11/25/2023 08:14:47,26.82,57.813,17.83
18596,11/25/2023 08:24:47,27.04,56.812,17.76
18597,11/25/2023 08:34:47,27.23,55.859,17.67
18598,11/25/2023 08:44:47,27.41,56.470,18.01
18599,11/25/2023 08:54:47,27.55,56.543,18.16
18600,11/25/2023 09:04:47,26.33,58.276,17.50
18601,11/25/2023 09:14:47,26.62,59.155,18.01
18602,11/25/2023 09:24:47,26.84,58.813,18.13
18603,11/25/2023 09:34:47,27.06,58.350,18.21
18604,11/25/2023 09:44:47,27.26,57.886,18.27
18605,11/25/2023 09:54:47,27.43,57.373,18.28
18606,11/25/2023 10:04:47,26.89,53.833,16.77
18607,11/25/2023 10:14:47,26.60,58.838,17.91
18608,11/25/2023 10:24:47,26.84,58.179,17.95
18609,11/25/2023 10:34:47,27.06,57.251,17.90
18610,11/25/2023 10:44:47,27.28,56.274,17.83
18611,11/25/2023 10:54:47,27.48,55.615,17.83
18612,11/25/2023 11:04:47,26.65,52.100,16.03
18613,11/25/2023 11:14:47,26.60,58.740,17.88
18614,11/25/2023 11:24:47,26.84,58.423,18.02
18615,11/25/2023 11:34:47,27.06,57.910,18.09
18616,11/25/2023 11:44:47,27.26,57.397,18.13
18617,11/25/2023 11:54:47,27.46,56.958,18.19
18618,11/25/2023 12:04:47,26.62,52.466,16.11
18619,11/25/2023 12:14:47,26.62,58.643,17.87
18620,11/25/2023 12:24:47,26.87,58.032,17.94
18621,11/25/2023 12:34:47,27.11,57.129,17.92
18622,11/25/2023 12:44:47,27.33,56.226,17.87
18623,11/25/2023 12:54:47,27.51,55.811,17.92
18624,11/25/2023 13:04:47,26.30,57.446,17.25
18625,11/25/2023 13:14:47,26.57,59.277,18.00
18626,11/25/2023 13:24:47,26.82,58.765,18.09
18627,11/25/2023 13:34:47,27.04,58.154,18.13
18628,11/25/2023 13:44:47,27.26,57.593,18.18
18629,11/25/2023 13:54:47,27.46,57.080,18.23
18630,11/25/2023 14:04:47,26.35,50.244,15.19
18631,11/25/2023 14:14:47,26.50,59.058,17.87
18632,11/25/2023 14:24:47,26.77,58.447,17.96
18633,11/25/2023 14:34:47,27.01,57.495,17.92
18634,11/25/2023 14:44:47,27.26,56.543,17.89
18635,11/25/2023 14:54:47,27.48,55.566,17.82
18636,11/25/2023 15:04:47,26.30,52.344,15.78
18637,11/25/2023 15:14:47,26.52,58.789,17.82
18638,11/25/2023 15:24:47,26.79,58.276,17.93
18639,11/25/2023 15:34:47,27.04,57.520,17.96
18640,11/25/2023 15:44:47,27.26,56.836,17.97
18641,11/25/2023 15:54:47,27.46,56.152,17.97
18642,11/25/2023 16:04:47,26.26,51.050,15.35
18643,11/25/2023 16:14:47,26.55,57.983,17.63
18644,11/25/2023 16:24:47,26.82,57.349,17.71
18645,11/25/2023 16:34:47,27.06,56.470,17.68
18646,11/25/2023 16:44:47,27.28,55.518,17.62
18647,11/25/2023 16:54:47,27.48,56.055,17.96
18648,11/25/2023 17:04:47,26.35,51.294,15.51
18649,11/25/2023 17:14:47,26.60,57.935,17.66
18650,11/25/2023 17:24:47,26.87,57.422,17.77
18651,11/25/2023 17:34:47,27.09,56.763,17.79
18652,11/25/2023 17:44:47,27.33,56.104,17.83
18653,11/25/2023 17:54:47,27.53,55.444,17.83
18654,11/25/2023 18:04:47,26.33,58.398,17.54
18655,11/25/2023 18:14:47,26.65,58.765,17.93
18656,11/25/2023 18:24:47,26.89,58.130,17.99
18657,11/25/2023 18:34:47,27.14,57.397,18.02
18658,11/25/2023 18:44:47,27.36,56.689,18.03
18659,11/25/2023 18:54:47,27.55,56.055,18.02
18660,11/25/2023 19:04:47,26.38,58.252,17.54
18661,11/25/2023 19:14:47,26.43,58.594,17.68
18662,11/25/2023 19:24:47,26.43,58.521,17.66
18663,11/25/2023 19:34:47,26.43,58.301,17.60
18664,11/25/2023 19:44:47,26.43,57.983,17.52
18665,11/25/2023 19:54:47,26.43,57.666,17.43
18666,11/25/2023 20:04:47,26.43,57.275,17.32
18667,11/25/2023 20:14:47,26.40,56.909,17.19
18668,11/25/2023 20:24:47,26.40,56.519,17.08
18669,11/25/2023 20:34:47,26.40,56.152,16.98
18670,11/25/2023 20:44:47,26.40,55.811,16.88
18671,11/25/2023 20:54:47,26.38,55.493,16.78
18672,11/25/2023 21:04:47,26.38,55.151,16.68
18673,11/25/2023 21:14:47,26.35,54.810,16.55
18674,11/25/2023 21:24:47,26.30,56.152,16.89
18675,11/25/2023 21:34:47,26.28,56.323,16.92
18676,11/25/2023 21:44:47,26.28,56.348,16.92
18677,11/25/2023 21:54:47,26.23,56.348,16.88
18678,11/25/2023 22:04:47,26.23,56.274,16.86
18679,11/25/2023 22:14:47,26.21,56.226,16.82
18680,11/25/2023 22:24:47,26.18,56.201,16.79
18681,11/25/2023 22:34:47,26.16,56.104,16.74
18682,11/25/2023 22:44:47,26.16,55.908,16.69
18683,11/25/2023 22:54:47,26.13,55.664,16.59
18684,11/25/2023 23:04:47,26.11,55.396,16.50
18685,11/25/2023 23:14:47,26.11,55.054,16.40
18686,11/25/2023 23:24:47,26.11,54.712,16.30
18687,11/25/2023 23:34:47,26.04,55.908,16.58
18688,11/25/2023 23:44:47,26.01,56.006,16.58
18689,11/25/2023 23:54:47,26.01,56.055,16.59
18690,11/26/2023 00:04:47,25.99,56.006,16.56
18691,11/26/2023 00:14:47,25.96,55.957,16.52
18692,11/26/2023 00:24:47,25.96,55.933,16.51
18693,11/26/2023 00:34:47,25.94,55.859,16.47
18694,11/26/2023 00:44:47,25.91,55.811,16.43
18695,11/26/2023 00:54:47,25.89,55.591,16.35
18696,11/26/2023 01:04:47,25.89,55.347,16.28
18697,11/26/2023 01:14:47,25.87,55.127,16.20
18698,11/26/2023 01:24:47,25.84,54.785,16.07
18699,11/26/2023 01:34:47,25.82,55.859,16.36
18700,11/26/2023 01:44:47,25.79,56.128,16.41
18701,11/26/2023 01:54:47,25.77,56.152,16.39
18702,11/26/2023 02:04:47,25.74,56.104,16.35
18703,11/26/2023 02:14:47,25.72,56.055,16.32
18704,11/26/2023 02:24:47,25.70,55.981,16.28
18705,11/26/2023 02:34:47,25.70,55.908,16.26
18706,11/26/2023 02:44:47,25.67,55.811,16.20
18707,11/26/2023 02:54:47,25.65,55.640,16.14
18708,11/26/2023 03:04:47,25.65,55.444,16.08
18709,11/26/2023 03:14:47,25.62,55.151,15.97
18710,11/26/2023 03:24:47,25.62,54.834,15.88
18711,11/26/2023 03:34:47,25.60,54.492,15.76
18712,11/26/2023 03:44:47,25.60,54.150,15.67
18713,11/26/2023 03:54:47,25.57,53.809,15.54
18714,11/26/2023 04:04:47,25.53,55.249,15.92
18715,11/26/2023 04:14:47,25.50,55.615,15.99
18716,11/26/2023 04:24:47,25.48,55.762,16.01
18717,11/26/2023 04:34:47,25.45,55.811,16.00
18718,11/26/2023 04:44:47,25.43,55.884,16.00
18719,11/26/2023 04:54:47,25.43,55.908,16.01
18720,11/26/2023 05:04:47,25.43,55.933,16.02
18721,11/26/2023 05:14:47,25.65,55.444,16.08
18722,11/26/2023 05:24:47,25.89,54.785,16.12
18723,11/26/2023 05:34:47,26.06,55.981,16.62
18724,11/26/2023 05:44:47,26.26,55.957,16.79
18725,11/26/2023 05:54:47,26.45,55.615,16.87
18726,11/26/2023 06:04:47,26.62,55.298,16.94
18727,11/26/2023 06:14:47,26.82,54.956,17.03
18728,11/26/2023 06:24:47,26.94,56.665,17.63
18729,11/26/2023 06:34:47,27.09,56.714,17.78
18730,11/26/2023 06:44:47,27.23,57.104,18.02
18731,11/26/2023 06:54:47,27.33,59.448,18.76
18732,11/26/2023 07:04:47,27.46,59.888,19.00
18733,11/26/2023 07:14:47,27.60,60.205,19.21
18734,11/26/2023 07:24:47,26.89,61.987,19.01
18735,11/26/2023 07:34:47,27.09,62.671,19.38
18736,11/26/2023 07:44:47,27.26,62.842,19.58
18737,11/26/2023 07:54:47,27.43,62.891,19.76
18738,11/26/2023 08:04:47,27.58,62.915,19.90
18739,11/26/2023 08:14:47,26.92,64.526,19.69
18740,11/26/2023 08:24:47,27.14,64.624,19.92
18741,11/26/2023 08:34:47,27.31,64.307,20.00
18742,11/26/2023 08:44:47,27.51,63.794,20.06
18743,11/26/2023 08:54:47,26.43,60.254,18.13
18744,11/26/2023 09:04:47,26.65,65.552,19.69
18745,11/26/2023 09:14:47,26.87,64.673,19.68
18746,11/26/2023 09:24:47,27.11,63.501,19.61
18747,11/26/2023 09:34:47,27.31,62.354,19.50
18748,11/26/2023 09:44:47,27.53,61.182,19.41
18749,11/26/2023 09:54:47,26.50,62.085,18.67
18750,11/26/2023 10:04:47,26.77,61.865,18.87
18751,11/26/2023 10:14:47,26.99,60.767,18.79
18752,11/26/2023 10:24:47,27.23,59.595,18.70
18753,11/26/2023 10:34:47,27.43,58.496,18.59
18754,11/26/2023 10:44:47,26.40,54.248,16.44
18755,11/26/2023 10:54:47,26.65,59.204,18.05
18756,11/26/2023 11:04:47,26.89,58.325,18.04
18757,11/26/2023 11:14:47,27.11,57.300,17.96
18758,11/26/2023 11:24:47,27.33,56.323,17.89
18759,11/26/2023 11:34:47,27.53,55.347,17.80
18760,11/26/2023 11:44:47,26.50,56.616,17.20
18761,11/26/2023 11:54:47,26.77,56.396,17.39
18762,11/26/2023 12:04:47,26.99,55.518,17.35
18763,11/26/2023 12:14:47,27.19,55.811,17.62
18764,11/26/2023 12:24:47,27.38,56.665,18.04
18765,11/26/2023 12:34:47,27.55,56.665,18.20
18766,11/26/2023 12:44:47,26.38,55.908,16.89
18767,11/26/2023 12:54:47,26.65,59.448,18.12
18768,11/26/2023 13:04:47,26.87,59.302,18.29
18769,11/26/2023 13:14:47,27.09,59.009,18.41
18770,11/26/2023 13:24:47,27.31,58.643,18.52
18771,11/26/2023 13:34:47,27.51,58.228,18.59
18772,11/26/2023 13:44:47,26.40,54.541,16.52
18773,11/26/2023 13:54:47,26.65,59.790,18.21
18774,11/26/2023 14:04:47,26.89,59.009,18.23
18775,11/26/2023 14:14:47,27.11,57.959,18.15
18776,11/26/2023 14:24:47,27.36,56.787,18.05
18777,11/26/2023 14:34:47,27.55,55.664,17.91
18778,11/26/2023 14:44:47,26.45,57.422,17.38
18779,11/26/2023 14:54:47,26.72,56.812,17.46
18780,11/26/2023 15:04:47,26.99,55.737,17.41
18781,11/26/2023 15:14:47,27.16,56.860,17.89
18782,11/26/2023 15:24:47,27.36,56.958,18.10
18783,11/26/2023 15:34:47,27.55,56.812,18.24
18784,11/26/2023 15:44:47,26.40,57.739,17.42
18785,11/26/2023 15:54:47,26.70,59.351,18.14
18786,11/26/2023 16:04:47,26.92,59.106,18.28
18787,11/26/2023 16:14:47,27.14,58.716,18.38
18788,11/26/2023 16:24:47,27.36,58.374,18.49
18789,11/26/2023 16:34:47,27.55,57.935,18.55
18790,11/26/2023 16:44:47,26.38,58.936,17.73
18791,11/26/2023 16:54:47,26.67,59.766,18.22
18792,11/26/2023 17:04:47,26.92,58.862,18.21
18793,11/26/2023 17:14:47,27.16,57.837,18.16
18794,11/26/2023 17:24:47,27.41,56.763,18.09
18795,11/26/2023 17:34:47,26.84,51.733,16.10
18796,11/26/2023 17:44:47,27.04,56.519,17.68
18797,11/26/2023 17:54:47,27.28,55.566,17.63
18798,11/26/2023 18:04:47,27.51,54.541,17.55
18799,11/26/2023 18:14:47,26.35,57.837,17.40
18800,11/26/2023 18:24:47,26.65,57.935,17.71
18801,11/26/2023 18:34:47,26.89,57.373,17.78
18802,11/26/2023 18:44:47,27.11,56.738,17.81
18803,11/26/2023 18:54:47,27.36,56.152,17.87
18804,11/26/2023 19:04:47,27.53,55.664,17.89
18805,11/26/2023 19:14:47,26.04,56.689,16.80
18806,11/26/2023 19:24:47,26.08,58.740,17.39
18807,11/26/2023 19:34:47,26.11,58.569,17.38
18808,11/26/2023 19:44:47,26.13,58.179,17.29
18809,11/26/2023 19:54:47,26.16,57.690,17.18
18810,11/26/2023 20:04:47,26.16,57.202,17.05
18811,11/26/2023 20:14:47,26.18,56.714,16.93
18812,11/26/2023 20:24:47,26.16,56.274,16.79
18813,11/26/2023 20:34:47,26.16,55.811,16.66
18814,11/26/2023 20:44:47,26.16,55.347,16.53
18815,11/26/2023 20:54:47,26.16,54.956,16.42
18816,11/26/2023 21:04:47,26.16,54.541,16.30
18817,11/26/2023 21:14:47,26.13,54.175,16.16
18818,11/26/2023 21:24:47,26.13,53.906,16.09
18819,11/26/2023 21:34:47,26.08,55.249,16.43
18820,11/26/2023 21:44:47,26.04,56.689,16.80
18821,11/26/2023 21:54:47,25.99,58.423,17.22
18822,11/26/2023 22:04:47,25.96,59.009,17.35
18823,11/26/2023 22:14:47,25.94,59.351,17.43
18824,11/26/2023 22:24:47,25.91,59.619,17.47
18825,11/26/2023 22:34:47,25.89,59.814,17.50
18826,11/26/2023 22:44:47,25.87,60.034,17.54
18827,11/26/2023 22:54:47,25.84,60.229,17.57
18828,11/26/2023 23:04:47,25.82,60.449,17.61
18829,11/26/2023 23:14:47,25.82,60.645,17.66
18830,11/26/2023 23:24:47,25.79,60.742,17.65
18831,11/26/2023 23:34:47,25.77,60.693,17.62
18832,11/26/2023 23:44:47,25.77,60.498,17.57
